0	2849098	5328546253684121	5328546250835023
Average time spent by a process in barrier 0 (in nanoseconds): 2412366.000000

0	21763	5328546253804280	5328546253782517
Average time spent by a process in barrier 1 (in nanoseconds): 80001.200000

0	16942	5328546253859906	5328546253842964
Average time spent by a process in barrier 2 (in nanoseconds): 42456.900000

0	11640	5328546253904375	5328546253892735
Average time spent by a process in barrier 3 (in nanoseconds): 37384.500000

0	11790	5328546253949434	5328546253937644
Average time spent by a process in barrier 4 (in nanoseconds): 27218.300000

0	19125	5328546254003733	5328546253984608
Average time spent by a process in barrier 5 (in nanoseconds): 33829.300000

0	10627	5328546254051590	5328546254040963
Average time spent by a process in barrier 6 (in nanoseconds): 52117.000000

0	9619	5328546254121731	5328546254112112
Average time spent by a process in barrier 7 (in nanoseconds): 34492.300000

Average time spent by a process in barrier 26 (in nanoseconds): 20302.400000

0	5388	5328546255333798	5328546255328410
Average time spent by a process in barrier 27 (in nanoseconds): 23227.100000

0	7353	5328546255359794	5328546255352441
Average time spent by a process in barrier 28 (in nanoseconds): 16415.300000

0	6911	5328546255384985	5328546255378074
Average time spent by a process in barrier 29 (in nanoseconds): 18267.200000

0	7149	5328546255410419	5328546255403270
1	24972	5328546255304237	5328546255279265
1	23755	5328546255334345	5328546255310590
1	17374	5328546255357217	5328546255339843
1	19420	5328546255382589	5328546255363169
1	18229	5328546255407665	5328546255389436
2	21782	5328546255302236	5328546255280454
2	24256	5328546255332944	5328546255308688
2	18307	5328546255359141	5328546255340834
2	19937	5328546255384122	5328546255364185
2	18815	5328546255409216	5328546255390401
3	21553	5328546255301270	5328546255279717
3	26656	5328546255334104	5328546255307448
3	17746	5328546255357371	5328546255339625
3	19937	5328546255383034	5328546255363097
3	18645	5328546255408009	5328546255389364
9	26206	5328546255331986	5328546255305780
9	20365	5328546255356361	5328546255335996
9	21491	5328546255381392	5328546255359901
9	20966	5328546255406353	5328546255385387
9	24125	5328546255434451	5328546255410326
3	22775	5328546255436362	5328546255413587
3	24310	5328546255467274	5328546255442964
3	19113	5328546255492743	5328546255473630
4	18838	5328546255383391	5328546255364553
4	18665	5328546255408915	5328546255390250
4	20534	5328546255436280	5328546255415746
4	22873	5328546255467523	5328546255444650
4	14631	5328546255492687	5328546255478056
4	19413	5328546255518554	5328546255499141
6	18280	5328546255406950	5328546255388670
6	19425	5328546255434000	5328546255414575
6	22230	5328546255465855	5328546255443625
6	13088	5328546255490326	5328546255477238
6	17311	5328546255515673	5328546255498362
5	18719	5328546255407723	5328546255389004
5	22870	5328546255436405	5328546255413535
5	26556	5328546255467123	5328546255440567
5	21261	5328546255491982	5328546255470721
5	22256	5328546255517770	5328546255495514
7	19884	5328546255407469	5328546255387585
7	22247	5328546255435833	5328546255413586
7	25489	5328546255466940	5328546255441451
7	18211	5328546255491558	5328546255473347
7	20054	5328546255517229	5328546255497175
8	17952	5328546255409963	5328546255392011
8	18437	5328546255436450	5328546255418013
8	24169	5328546255468834	5328546255444665
8	15762	5328546255493519	5328546255477757
8	17517	5328546255518870	5328546255501353
8	Average time spent by a process in barrier 30 (in nanoseconds): 17730.400000

0	6775	5328546255437624	5328546255430849
Average time spent by a process in barrier 31 (in nanoseconds): 20209.800000

0	7661	5328546255469528	5328546255461867
Average time spent by a process in barrier 32 (in nanoseconds): 22845.600000

0	7019	5328546255494328	5328546255487309
Average time spent by a process in barrier 33 (in nanoseconds): 16923.900000

0	7188	5328546255519575	5328546255512387
Average time spent by a process in barrier 34 (in nanoseconds): 18076.600000

0	6728	5328546255544123	5328546255537395
1	22751	5328546255436382	5328546255413631
1	23655	5328546255466550	5328546255442895
1	19894	5328546255492380	5328546255472486
1	18906	5328546255517238	5328546255498332
1	18171	5328546255541791	5328546255523620
2	22159	5328546255436907	5328546255414748
2	24123	5328546255467840	5328546255443717
2	18252	5328546255493434	5328546255475182
2	18294	5328546255519248	5328546255500954
2	18851	5328546255543247	5328546255524396
9	27390	5328546255465314	5328546255437924
9	22008	5328546255491287	5328546255469279
9	21801	5328546255516643	5328546255494842
9	20169	5328546255540815	5328546255520646
9	21690	5328546255566137	5328546255544447
2	18138	5328546255568555	5328546255550417
2	18614	5328546255592810	5328546255574196
2	14489	5328546255618920	5328546255604431
3	18026	5328546255517462	5328546255499436
3	18896	5328546255542470	5328546255523574
3	18989	5328546255567596	5328546255548607
3	22652	5328546255595917	5328546255573265
3	18869	5328546255620377	5328546255601508
3	19348	5328546255645581	5328546255626233
4	17039	5328546255542555	5328546255525516
4	16988	5328546255568252	5328546255551264
4	16333	5328546255592295	5328546255575962
4	10927	5328546255619555	5328546255608628
4	17425	5328546255645166	5328546255627741
